Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2021-2024,I60_I69,I60_I69,Stroke,Land Use Cluster,Natural,241201,502001997,42.1437,0.088,41.9757,42.3123,42.14 ± 0.09
2021-2024,I60_I69,I60_I69,Stroke,Land Use Cluster,Water-sensitive,133868,215443685,45.096,0.1275,44.8548,45.3383,45.10 ± 0.13
2021-2024,I60_I69,I60_I69,Stroke,Land Use Cluster,Agricultural,112153,220973985,44.0595,0.1349,43.802,44.3181,44.06 ± 0.13
2021-2024,I60_I69,I60_I69,Stroke,Land Use Cluster,Urban,170018,379597422,42.1699,0.1041,41.9697,42.3708,42.17 ± 0.10
2021-2024,I60_I69,I60_I69,Stroke,Land Use Cluster,National,657240,1318017089,43.0611,0.0544,42.957,43.1653,43.06 ± 0.05
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,Low-burden,57331,64704293,70.8269,0.3109,70.2483,71.4091,70.83 ± 0.31
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,Mixed-burden,218875,374587162,46.6911,0.1035,46.4957,46.8871,46.69 ± 0.10
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,High-burden,478196,878725634,48.26,0.0716,48.1233,48.397,48.26 ± 0.07
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,EQI Cluster,National,754402,1318017089,48.9205,0.058,48.8102,49.0311,48.92 ± 0.06
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Natural,313929,502001997,53.8273,0.0992,53.6392,54.016,53.83 ± 0.10
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Water-sensitive,134669,215443685,45.329,0.1287,45.0872,45.5717,45.33 ± 0.13
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Agricultural,146958,220973985,57.484,0.1549,57.1905,57.7787,57.48 ± 0.15
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,Urban,158846,379597422,39.1451,0.1003,38.9529,39.3381,39.15 ± 0.10
2021-2024,J40_J47_J60_J70_J84_D86,J40_J47_J60_J70_J84_D86,Non-cancer CRD,Land Use Cluster,National,754402,1318017089,48.9205,0.058,48.8102,49.0311,48.92 ± 0.06
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,Low-burden,94434,64704293,118.3638,0.4074,117.6101,119.1212,118.36 ± 0.41
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,Mixed-burden,379447,374587162,82.5889,0.14,82.3263,82.8521,82.59 ± 0.14
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,High-burden,806895,878725634,82.2008,0.0944,82.0215,82.3803,82.20 ± 0.09
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,EQI Cluster,National,1280776,1318017089,84.1212,0.077,83.9756,84.267,84.12 ± 0.08
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Natural,515146,502001997,89.1496,0.1289,88.9063,89.3934,89.15 ± 0.13
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Water-sensitive,236941,215443685,81.6787,0.1763,81.3502,82.0083,81.68 ± 0.18
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Agricultural,248660,220973985,98.8039,0.2059,98.4159,99.193,98.80 ± 0.21
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,Urban,280029,379597422,69.6679,0.1351,69.4101,69.9264,69.67 ± 0.14
2021-2024,J40_J47_J60_J70_J84_D86_C34,J40_J47_J60_J70_J84_D86_C34,CRD,Land Use Cluster,National,1280776,1318017089,84.1212,0.077,83.9756,84.267,84.12 ± 0.08
2021-2024,J43_J44,J43_J44,COPD,EQI Cluster,Low-burden,46497,64704293,57.2485,0.2794,56.7293,57.7713,57.25 ± 0.28
2021-2024,J43_J44,J43_J44,COPD,EQI Cluster,Mixed-burden,162326,374587162,34.4901,0.0889,34.3225,34.6583,34.49 ± 0.09
2021-2024,J43_J44,J43_J44,COPD,EQI Cluster,High-burden,351607,878725634,35.3358,0.0612,35.2191,35.4528,35.34 ± 0.06
2021-2024,J43_J44,J43_J44,COPD,EQI Cluster,National,560430,1318017089,36.1979,0.0499,36.1031,36.2928,36.20 ± 0.05
2021-2024,J43_J44,J43_J44,COPD,Land Use Cluster,Natural,241383,502001997,41.2437,0.0868,41.0794,41.4086,41.24 ± 0.09
2021-2024,J43_J44,J43_J44,COPD,Land Use Cluster,Water-sensitive,99498,215443685,33.291,0.11,33.0845,33.4985,33.29 ± 0.11
2021-2024,J43_J44,J43_J44,COPD,Land Use Cluster,Agricultural,112787,220973985,44.0316,0.1356,43.775,44.2893,44.03 ± 0.14
2021-2024,J43_J44,J43_J44,COPD,Land Use Cluster,Urban,106762,379597422,26.1842,0.0819,26.0274,26.3417,26.18 ± 0.08
2021-2024,J43_J44,J43_J44,COPD,Land Use Cluster,National,560430,1318017089,36.1979,0.0499,36.1031,36.2928,36.20 ± 0.05
2021-2024,J45,J45,Asthma,EQI Cluster,Low-burden,693,64704293,1.0342,0.0413,0.9586,1.1141,1.03 ± 0.04
2021-2024,J45,J45,Asthma,EQI Cluster,Mixed-burden,3929,374587162,1.0121,0.0168,0.9807,1.0442,1.01 ± 0.02
2021-2024,J45,J45,Asthma,EQI Cluster,High-burden,8225,878725634,0.9397,0.0106,0.9195,0.9603,0.94 ± 0.01
2021-2024,J45,J45,Asthma,EQI Cluster,National,12847,1318017089,0.964,0.0088,0.9474,0.9808,0.96 ± 0.01
2021-2024,J45,J45,Asthma,Land Use Cluster,Natural,4786,502001997,0.9387,0.014,0.9122,0.9656,0.94 ± 0.01
2021-2024,J45,J45,Asthma,Land Use Cluster,Water-sensitive,2028,215443685,0.8686,0.0202,0.8312,0.9072,0.87 ± 0.02
2021-2024,J45,J45,Asthma,Land Use Cluster,Agricultural,2044,220973985,0.9203,0.021,0.8808,0.9611,0.92 ± 0.02
2021-2024,J45,J45,Asthma,Land Use Cluster,Urban,3989,379597422,1.0881,0.0176,1.0546,1.1224,1.09 ± 0.02
2021-2024,J45,J45,Asthma,Land Use Cluster,National,12847,1318017089,0.964,0.0088,0.9474,0.9808,0.96 ± 0.01
2021-2024,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,Low-burden,476,64704293,0.5647,0.0272,0.5151,0.6178,0.56 ± 0.03
2021-2024,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,Mixed-burden,522,374587162,0.107,0.0048,0.098,0.1165,0.11 ± 0.00
2021-2024,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,High-burden,1015,878725634,0.1001,0.0032,0.094,0.1065,0.10 ± 0.00
2021-2024,J60_J66,J60_J66,Pneumoconiosis,EQI Cluster,National,2013,1318017089,0.1268,0.0029,0.1213,0.1325,0.13 ± 0.00
2021-2024,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Natural,1261,502001997,0.21,0.0061,0.1985,0.2219,0.21 ± 0.01
2021-2024,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Water-sensitive,300,215443685,0.096,0.0056,0.0855,0.1075,0.10 ± 0.01
2021-2024,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Agricultural,231,220973985,0.0874,0.0058,0.0765,0.0994,0.09 ± 0.01
2021-2024,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,Urban,221,379597422,0.054,0.0037,0.0471,0.0616,0.05 ± 0.00
2021-2024,J60_J66,J60_J66,Pneumoconiosis,Land Use Cluster,National,2013,1318017089,0.1268,0.0029,0.1213,0.1325,0.13 ± 0.00
2021-2024,J60_J70,J60_J70,J60_J70,EQI Cluster,Low-burden,4806,64704293,5.9923,0.0901,5.824,6.1641,5.99 ± 0.09
2021-2024,J60_J70,J60_J70,J60_J70,EQI Cluster,Mixed-burden,24322,374587162,5.1897,0.0343,5.1247,5.2553,5.19 ± 0.03
2021-2024,J60_J70,J60_J70,J60_J70,EQI Cluster,High-burden,52432,878725634,5.3568,0.0239,5.3111,5.4029,5.36 ± 0.02
2021-2024,J60_J70,J60_J70,J60_J70,EQI Cluster,National,81560,1318017089,5.3349,0.0192,5.2983,5.3716,5.33 ± 0.02
2021-2024,J60_J70,J60_J70,J60_J70,Land Use Cluster,Natural,28617,502001997,4.9835,0.0303,4.9259,5.0416,4.98 ± 0.03
2021-2024,J60_J70,J60_J70,J60_J70,Land Use Cluster,Water-sensitive,14529,215443685,4.9408,0.0426,4.8608,5.0218,4.94 ± 0.04
2021-2024,J60_J70,J60_J70,J60_J70,Land Use Cluster,Agricultural,14948,220973985,5.8801,0.0494,5.7862,5.9752,5.88 ± 0.05
2021-2024,J60_J70,J60_J70,J60_J70,Land Use Cluster,Urban,23466,379597422,5.7924,0.0385,5.7185,5.867,5.79 ± 0.04
2021-2024,J60_J70,J60_J70,J60_J70,Land Use Cluster,National,81560,1318017089,5.3349,0.0192,5.2983,5.3716,5.33 ± 0.02
2021-2024,J84_D86,J84_D86,ILD,EQI Cluster,Low-burden,5000,64704293,6.1053,0.0903,5.9373,6.2769,6.11 ± 0.09
2021-2024,J84_D86,J84_D86,ILD,EQI Cluster,Mixed-burden,26277,374587162,5.5374,0.0353,5.4706,5.6047,5.54 ± 0.04
2021-2024,J84_D86,J84_D86,ILD,EQI Cluster,High-burden,61345,878725634,6.1429,0.0254,6.0943,6.1917,6.14 ± 0.03
2021-2024,J84_D86,J84_D86,ILD,EQI Cluster,National,92622,1318017089,5.9485,0.0201,5.9103,5.9869,5.95 ± 0.02
2021-2024,J84_D86,J84_D86,ILD,Land Use Cluster,Natural,36605,502001997,6.2029,0.0333,6.1395,6.2667,6.20 ± 0.03
2021-2024,J84_D86,J84_D86,ILD,Land Use Cluster,Water-sensitive,17359,215443685,5.7666,0.0454,5.6812,5.8531,5.77 ± 0.05
2021-2024,J84_D86,J84_D86,ILD,Land Use Cluster,Agricultural,15987,220973985,6.1656,0.0501,6.0704,6.2619,6.17 ± 0.05
2021-2024,J84_D86,J84_D86,ILD,Land Use Cluster,Urban,22671,379597422,5.5802,0.0378,5.5078,5.6534,5.58 ± 0.04
2021-2024,J84_D86,J84_D86,ILD,Land Use Cluster,National,92622,1318017089,5.9485,0.0201,5.9103,5.9869,5.95 ± 0.02
2021-2024,K70,K70,Alcoholic,EQI Cluster,Low-burden,7747,64704293,13.2226,0.1563,12.9298,13.5204,13.22 ± 0.16
2021-2024,K70,K70,Alcoholic,EQI Cluster,Mixed-burden,29980,374587162,8.666,0.0518,8.5681,8.7646,8.67 ± 0.05
2021-2024,K70,K70,Alcoholic,EQI Cluster,High-burden,82080,878725634,10.328,0.0371,10.2574,10.3989,10.33 ± 0.04
2021-2024,K70,K70,Alcoholic,EQI Cluster,National,119807,1318017089,9.9876,0.0298,9.9311,10.0443,9.99 ± 0.03
2021-2024,K70,K70,Alcoholic,Land Use Cluster,Natural,56120,502001997,12.2742,0.0535,12.1729,12.3762,12.27 ± 0.05
2021-2024,K70,K70,Alcoholic,Land Use Cluster,Water-sensitive,19286,215443685,9.2896,0.0697,9.1589,9.4216,9.29 ± 0.07
2021-2024,K70,K70,Alcoholic,Land Use Cluster,Agricultural,19200,220973985,9.796,0.0729,9.6579,9.9355,9.80 ± 0.07
2021-2024,K70,K70,Alcoholic,Land Use Cluster,Urban,25201,379597422,7.4488,0.0481,7.3571,7.5413,7.45 ± 0.05
2021-2024,K70,K70,Alcoholic,Land Use Cluster,National,119807,1318017089,9.9876,0.0298,9.9311,10.0443,9.99 ± 0.03
2021-2024,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,Low-burden,20934,64704293,32.4994,0.2372,32.0607,32.9427,32.50 ± 0.24
2021-2024,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,Mixed-burden,72200,374587162,19.1018,0.0745,18.9627,19.2416,19.10 ± 0.07
2021-2024,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,High-burden,180292,878725634,21.2531,0.0519,21.1551,21.3514,21.25 ± 0.05
2021-2024,K70_K76,K70_K76,Non-cancer CLD,EQI Cluster,National,273426,1318017089,21.1809,0.0422,21.1016,21.2604,21.18 ± 0.04
2021-2024,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Natural,119862,502001997,24.4592,0.0736,24.321,24.5981,24.46 ± 0.07
2021-2024,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Water-sensitive,46138,215443685,20.1806,0.0992,19.9968,20.3655,20.18 ± 0.10
2021-2024,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Agricultural,47208,220973985,22.087,0.1059,21.8882,22.2872,22.09 ± 0.11
2021-2024,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,Urban,60218,379597422,16.8498,0.0708,16.7155,16.9849,16.85 ± 0.07
2021-2024,K70_K76,K70_K76,Non-cancer CLD,Land Use Cluster,National,273426,1318017089,21.1809,0.0422,21.1016,21.2604,21.18 ± 0.04
2021-2024,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,Low-burden,28648,64704293,42.6067,0.2673,42.1147,43.103,42.61 ± 0.27
2021-2024,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,Mixed-burden,106205,374587162,26.8259,0.0866,26.6648,26.9877,26.83 ± 0.09
2021-2024,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,High-burden,256569,878725634,29.2428,0.0601,29.1298,29.3562,29.24 ± 0.06
2021-2024,K70_K76_C22,K70_K76_C22,CLD,EQI Cluster,National,391422,1318017089,29.1958,0.0487,29.1044,29.2874,29.20 ± 0.05
2021-2024,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Natural,166509,502001997,32.8177,0.0841,32.6603,32.9757,32.82 ± 0.08
2021-2024,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Water-sensitive,67453,215443685,27.8927,0.114,27.6826,28.104,27.89 ± 0.11
2021-2024,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Agricultural,66325,220973985,29.9482,0.1216,29.7207,30.1769,29.95 ± 0.12
2021-2024,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,Urban,91135,379597422,24.6996,0.0846,24.5395,24.8604,24.70 ± 0.08
2021-2024,K70_K76_C22,K70_K76_C22,CLD,Land Use Cluster,National,391422,1318017089,29.1958,0.0487,29.1044,29.2874,29.20 ± 0.05
2021-2024,K71,K71,K71,EQI Cluster,Low-burden,13,64704293,0.0197,0.0058,0.0105,0.0336,0.02 ± 0.01
2021-2024,K71,K71,K71,EQI Cluster,Mixed-burden,37,374587162,0.0091,0.0016,0.0064,0.0126,0.01 ± 0.00
2021-2024,K71,K71,K71,EQI Cluster,High-burden,84,878725634,0.0093,0.001,0.0074,0.0115,0.01 ± 0.00
2021-2024,K71,K71,K71,EQI Cluster,National,134,1318017089,0.0097,0.0009,0.0082,0.0115,0.01 ± 0.00
2021-2024,K71,K71,K71,Land Use Cluster,Natural,53,502001997,0.0103,0.0015,0.0077,0.0135,0.01 ± 0.00
2021-2024,K71,K71,K71,Land Use Cluster,Water-sensitive,23,215443685,0.0088,0.0019,0.0056,0.0132,0.01 ± 0.00
2021-2024,K71,K71,K71,Land Use Cluster,Agricultural,24,220973985,0.0109,0.0023,0.007,0.0162,0.01 ± 0.00
2021-2024,K71,K71,K71,Land Use Cluster,Urban,34,379597422,0.0091,0.0016,0.0063,0.0127,0.01 ± 0.00
2021-2024,K71,K71,K71,Land Use Cluster,National,134,1318017089,0.0097,0.0009,0.0082,0.0115,0.01 ± 0.00
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,Low-burden,8587,64704293,12.6164,0.1447,12.351,12.8861,12.62 ± 0.14
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,Mixed-burden,25697,374587162,6.3832,0.0419,6.3054,6.4617,6.38 ± 0.04
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,High-burden,61206,878725634,6.8448,0.0288,6.7907,6.8993,6.84 ± 0.03
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,EQI Cluster,National,95490,1318017089,6.9955,0.0237,6.9512,7.04,7.00 ± 0.02
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Natural,39648,502001997,7.6087,0.04,7.534,7.6839,7.61 ± 0.04
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Water-sensitive,16770,215443685,6.8207,0.0559,6.7178,6.9247,6.82 ± 0.06
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Agricultural,17103,220973985,7.5643,0.0605,7.4514,7.6786,7.56 ± 0.06
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,Urban,21969,379597422,5.9407,0.0414,5.8624,6.0198,5.94 ± 0.04
2021-2024,K71_K73_K74,K71_K73_K74,Toxic & chronic,Land Use Cluster,National,95490,1318017089,6.9955,0.0237,6.9512,7.04,7.00 ± 0.02
2021-2024,K73,K73,K73,EQI Cluster,Low-burden,16,64704293,0.0281,0.0073,0.0161,0.0457,0.03 ± 0.01
2021-2024,K73,K73,K73,EQI Cluster,Mixed-burden,52,374587162,0.0132,0.0019,0.0099,0.0173,0.01 ± 0.00
2021-2024,K73,K73,K73,EQI Cluster,High-burden,152,878725634,0.0178,0.0015,0.015,0.0208,0.02 ± 0.00
2021-2024,K73,K73,K73,EQI Cluster,National,220,1318017089,0.017,0.0012,0.0148,0.0193,0.02 ± 0.00
2021-2024,K73,K73,K73,Land Use Cluster,Natural,90,502001997,0.0181,0.002,0.0145,0.0222,0.02 ± 0.00
2021-2024,K73,K73,K73,Land Use Cluster,Water-sensitive,35,215443685,0.0159,0.0028,0.0111,0.0221,0.02 ± 0.00
2021-2024,K73,K73,K73,Land Use Cluster,Agricultural,41,220973985,0.0202,0.0033,0.0145,0.0274,0.02 ± 0.00
2021-2024,K73,K73,K73,Land Use Cluster,Urban,54,379597422,0.0144,0.002,0.0109,0.0189,0.01 ± 0.00
2021-2024,K73,K73,K73,Land Use Cluster,National,220,1318017089,0.017,0.0012,0.0148,0.0193,0.02 ± 0.00
2021-2024,K74,K74,K74,EQI Cluster,Low-burden,8558,64704293,12.5686,0.1444,12.3037,12.8378,12.57 ± 0.14
2021-2024,K74,K74,K74,EQI Cluster,Mixed-burden,25608,374587162,6.3609,0.0419,6.2832,6.4393,6.36 ± 0.04
2021-2024,K74,K74,K74,EQI Cluster,High-burden,60970,878725634,6.8178,0.0287,6.7638,6.8721,6.82 ± 0.03
2021-2024,K74,K74,K74,EQI Cluster,National,95136,1318017089,6.9688,0.0236,6.9245,7.0132,6.97 ± 0.02
2021-2024,K74,K74,K74,Land Use Cluster,Natural,39505,502001997,7.5803,0.04,7.5057,7.6554,7.58 ± 0.04
2021-2024,K74,K74,K74,Land Use Cluster,Water-sensitive,16712,215443685,6.796,0.0558,6.6934,6.8998,6.80 ± 0.06
2021-2024,K74,K74,K74,Land Use Cluster,Agricultural,17038,220973985,7.5332,0.0604,7.4205,7.6472,7.53 ± 0.06
2021-2024,K74,K74,K74,Land Use Cluster,Urban,21881,379597422,5.9172,0.0414,5.839,5.9961,5.92 ± 0.04
2021-2024,K74,K74,K74,Land Use Cluster,National,95136,1318017089,6.9688,0.0236,6.9245,7.0132,6.97 ± 0.02
2021-2024,K76,K76,Non-alcoholic,EQI Cluster,Low-burden,2762,64704293,3.9312,0.0796,3.786,4.0807,3.93 ± 0.08
2021-2024,K76,K76,Non-alcoholic,EQI Cluster,Mixed-burden,9573,374587162,2.2982,0.0247,2.2524,2.3447,2.30 ± 0.02
2021-2024,K76,K76,Non-alcoholic,EQI Cluster,High-burden,22764,878725634,2.4643,0.017,2.4324,2.4966,2.46 ± 0.02
2021-2024,K76,K76,Non-alcoholic,EQI Cluster,National,35099,1318017089,2.4866,0.0139,2.4606,2.5127,2.49 ± 0.01
2021-2024,K76,K76,Non-alcoholic,Land Use Cluster,Natural,15086,502001997,2.8078,0.024,2.7632,2.853,2.81 ± 0.02
2021-2024,K76,K76,Non-alcoholic,Land Use Cluster,Water-sensitive,5842,215443685,2.3145,0.0322,2.2555,2.3746,2.31 ± 0.03
2021-2024,K76,K76,Non-alcoholic,Land Use Cluster,Agricultural,6749,220973985,2.8609,0.0365,2.793,2.93,2.86 ± 0.04
2021-2024,K76,K76,Non-alcoholic,Land Use Cluster,Urban,7422,379597422,1.9411,0.0233,1.8972,1.9858,1.94 ± 0.02
2021-2024,K76,K76,Non-alcoholic,Land Use Cluster,National,35099,1318017089,2.4866,0.0139,2.4606,2.5127,2.49 ± 0.01
2021-2024,K76.7,K76.7,HRS,EQI Cluster,Low-burden,171,64704293,0.2632,0.0212,0.2253,0.3058,0.26 ± 0.02
2021-2024,K76.7,K76.7,HRS,EQI Cluster,Mixed-burden,574,374587162,0.149,0.0065,0.1371,0.1618,0.15 ± 0.01
2021-2024,K76.7,K76.7,HRS,EQI Cluster,High-burden,1197,878725634,0.1385,0.0042,0.1307,0.1465,0.14 ± 0.00
2021-2024,K76.7,K76.7,HRS,EQI Cluster,National,1942,1318017089,0.1477,0.0035,0.1412,0.1545,0.15 ± 0.00
2021-2024,K76.7,K76.7,HRS,Land Use Cluster,Natural,838,502001997,0.167,0.006,0.1559,0.1787,0.17 ± 0.01
2021-2024,K76.7,K76.7,HRS,Land Use Cluster,Water-sensitive,340,215443685,0.1456,0.0084,0.1305,0.1619,0.15 ± 0.01
2021-2024,K76.7,K76.7,HRS,Land Use Cluster,Agricultural,368,220973985,0.1666,0.0091,0.15,0.1845,0.17 ± 0.01
2021-2024,K76.7,K76.7,HRS,Land Use Cluster,Urban,396,379597422,0.1119,0.0058,0.1012,0.1235,0.11 ± 0.01
2021-2024,K76.7,K76.7,HRS,Land Use Cluster,National,1942,1318017089,0.1477,0.0035,0.1412,0.1545,0.15 ± 0.00
2021-2024,N00_N15,N00_N15,GRTI,EQI Cluster,Low-burden,849,64704293,1.0869,0.0392,1.0151,1.1626,1.09 ± 0.04
2021-2024,N00_N15,N00_N15,GRTI,EQI Cluster,Mixed-burden,3637,374587162,0.7992,0.0138,0.7735,0.8256,0.80 ± 0.01
2021-2024,N00_N15,N00_N15,GRTI,EQI Cluster,High-burden,8303,878725634,0.8606,0.0097,0.8422,0.8793,0.86 ± 0.01
2021-2024,N00_N15,N00_N15,GRTI,EQI Cluster,National,12789,1318017089,0.8533,0.0078,0.8385,0.8682,0.85 ± 0.01
2021-2024,N00_N15,N00_N15,GRTI,Land Use Cluster,Natural,5271,502001997,0.9334,0.0133,0.9084,0.9589,0.93 ± 0.01
2021-2024,N00_N15,N00_N15,GRTI,Land Use Cluster,Water-sensitive,2138,215443685,0.7531,0.0171,0.7215,0.7857,0.75 ± 0.02
2021-2024,N00_N15,N00_N15,GRTI,Land Use Cluster,Agricultural,2311,220973985,0.9186,0.0197,0.8816,0.9569,0.92 ± 0.02
2021-2024,N00_N15,N00_N15,GRTI,Land Use Cluster,Urban,3069,379597422,0.7714,0.0142,0.7444,0.7992,0.77 ± 0.01
2021-2024,N00_N15,N00_N15,GRTI,Land Use Cluster,National,12789,1318017089,0.8533,0.0078,0.8385,0.8682,0.85 ± 0.01
2021-2024,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,Low-burden,17555,64704293,22.508,0.1784,22.1763,22.8435,22.51 ± 0.18
2021-2024,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,Mixed-burden,72470,374587162,15.8283,0.0611,15.7132,15.9439,15.83 ± 0.06
2021-2024,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,High-burden,155789,878725634,16.0669,0.0418,15.9872,16.1469,16.07 ± 0.04
2021-2024,N00_N29,N00_N29,Non-cancer CKD,EQI Cluster,National,245814,1318017089,16.3124,0.0339,16.2479,16.377,16.31 ± 0.03
2021-2024,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Natural,89555,502001997,15.8005,0.0545,15.6972,15.9044,15.80 ± 0.05
2021-2024,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Water-sensitive,44073,215443685,15.2932,0.0762,15.1507,15.4366,15.29 ± 0.08
2021-2024,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Agricultural,45494,220973985,18.0475,0.0872,17.882,18.2141,18.05 ± 0.09
2021-2024,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,Urban,66692,379597422,16.7145,0.0662,16.5878,16.8418,16.71 ± 0.07
2021-2024,N00_N29,N00_N29,Non-cancer CKD,Land Use Cluster,National,245814,1318017089,16.3124,0.0339,16.2479,16.377,16.31 ± 0.03
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,Low-burden,21589,64704293,27.8955,0.1999,27.5246,28.2701,27.90 ± 0.20
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,Mixed-burden,88929,374587162,19.5644,0.0683,19.436,19.6934,19.56 ± 0.07
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,High-burden,193844,878725634,20.0758,0.0469,19.9865,20.1653,20.08 ± 0.05
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,National,304362,1318017089,20.3084,0.038,20.2363,20.3807,20.31 ± 0.04
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Natural,112824,502001997,19.9897,0.0616,19.8733,20.1067,19.99 ± 0.06
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Water-sensitive,54609,215443685,19.1159,0.0858,18.9559,19.2769,19.12 ± 0.09
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Agricultural,56777,220973985,22.7042,0.0985,22.5178,22.8917,22.70 ± 0.10
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Urban,80152,379597422,20.1554,0.0729,20.0161,20.2955,20.16 ± 0.07
2021-2024,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,National,304362,1318017089,20.3084,0.038,20.2363,20.3807,20.31 ± 0.04
2021-2024,N18_N19,N18_N19,RF,EQI Cluster,Low-burden,11808,64704293,15.0994,0.1458,14.8283,15.3743,15.10 ± 0.15
2021-2024,N18_N19,N18_N19,RF,EQI Cluster,Mixed-burden,49997,374587162,10.9044,0.0507,10.809,11.0004,10.90 ± 0.05
2021-2024,N18_N19,N18_N19,RF,EQI Cluster,High-burden,110760,878725634,11.4108,0.0352,11.3437,11.4782,11.41 ± 0.04
2021-2024,N18_N19,N18_N19,RF,EQI Cluster,National,172565,1318017089,11.4351,0.0284,11.3812,11.4892,11.44 ± 0.03
